Title,Fermi,Ticks,Label,HSP,Energy
,,,,0.9,18.7587
,,,,0.925,18.8925
,,,,0.95,18.9916
,,,,0.975,19.0493
,,,,1,19.0679
,,,,1.0354,19.0438
,,,,1.0707,18.9789
,,,,1.1061,18.8964
,,,,1.1414,18.7595
,,,,1.1768,18.5686
,,,,1.2121,18.3467
,,,,1.2475,18.1042
,,,,1.2828,17.8496
,,,,1.3182,17.5904
,,,,1.3536,17.3333
,,,,1.3889,17.0846
,,,,1.4243,16.9216
,,,,1.4596,16.7715
,,,,1.495,16.6265
,,,,1.5303,16.4918
,,,,1.5657,16.3728
,,,,1.601,16.2743
,,,,1.6364,16.2007
,,,,1.6718,16.1552
,,,,1.7071,16.1398
,,,,1.731,16.1468
,,,,1.7549,16.1677
,,,,1.7788,16.2024
,,,,1.8027,16.2506
,,,,1.8266,16.3122
,,,,1.8506,16.3867
,,,,1.8745,16.4738
,,,,1.8984,16.5731
,,,,1.9223,16.6844
,,,,1.9462,16.8072
,,,,1.9701,16.9414
,,,,1.994,17.0865
,,,,2.0179,17.2413
,,,,2.0418,17.4038
,,,,2.0657,17.5699
,,,,2.0896,17.7331
,,,,2.1135,17.8838
,,,,2.1375,18.0094
,,,,2.1614,18.0945
,,,,2.1853,18.1248
,,,,2.2103,18.1218
,,,,2.2353,18.1128
,,,,2.2603,18.0982
,,,,2.2853,18.0786
,,,,2.3103,18.0551
,,,,2.3353,18.0291
,,,,2.3603,18.0034
,,,,2.3853,17.9828
,,,,2.4103,17.9782
,,,,2.4353,18.0128
,,,,2.4603,18.1123
,,,,2.4853,18.2678
,,,,2.5103,18.4559
,,,,2.5353,18.6629
,,,,2.5603,18.8808
,,,,2.5853,19.0967
,,,,2.6103,19.1866
,,,,2.6353,19.1915
,,,,2.6603,19.1913
,,,,2.6853,19.1909
,,,,2.7103,19.113
,,,,2.7353,18.9675
,,,,2.7603,18.8049
,,,,2.7853,18.636
,,,,2.8103,18.4651
,,,,2.8353,18.2963
,,,,2.8603,18.3614
,,,,2.8853,18.4545
,,,,2.9103,18.5565
,,,,2.9353,18.6627
,,,,2.9603,18.6525
,,,,2.9853,18.6149
,,,,3.0103,18.5843
,,,,3.0353,18.5601
,,,,3.0603,18.5418
,,,,3.0853,18.529
,,,,3.1103,18.5216
,,,,3.1353,18.5195
,,,,3.1603,18.5078
,,,,3.1853,18.5015
,,,,3.2206,18.5113
,,,,3.256,18.5024
,,,,3.2913,18.4789
,,,,3.3267,18.4429
,,,,3.362,18.3922
,,,,3.3974,18.325
,,,,3.4328,18.24
,,,,3.4681,18.1376
,,,,3.5035,18.0199
,,,,3.5388,17.945
,,,,3.5742,17.9664
,,,,3.6095,17.9256
,,,,3.6449,17.9639
,,,,3.6802,17.9967
,,,,3.7156,18.0262
,,,,3.751,18.0538
,,,,3.7863,18.0799
,,,,3.8217,18.1027
,,,,3.857,18.1189
,,,,3.8924,18.1248
,,,,3.8924,17.7949
,,,,3.9163,17.7931
,,,,3.9402,17.7876
,,,,3.9641,17.7786
,,,,3.988,17.7663
,,,,4.0119,17.7509
,,,,4.0358,17.7327
,,,,4.0597,17.7123
,,,,4.0836,17.7465
,,,,4.1076,17.8295
,,,,4.1315,17.9228
,,,,4.1554,18.0273
,,,,4.1793,18.1434
,,,,4.2032,18.2716
,,,,4.2271,18.4115
,,,,4.251,18.5617
,,,,4.2749,18.7191
,,,,4.2988,18.8781
,,,,4.3227,19.0273
,,,,4.3466,19.1441
,,,,4.3705,19.1909
,,,,4.3705,19.0679
,,,,4.3945,19.02
,,,,4.4184,18.9043
,,,,4.4423,18.7574
,,,,4.4662,18.5977
,,,,4.4901,18.4329
,,,,4.514,18.3826
,,,,4.5379,18.4035
,,,,4.5618,18.4017
,,,,4.5857,18.3999
,,,,4.6096,18.398
,,,,4.6335,18.3961
,,,,4.6574,18.3943
,,,,4.6814,18.3925
,,,,4.7053,18.3908
,,,,4.7292,18.3894
,,,,4.7531,18.3881
,,,,4.777,18.3872
,,,,4.8009,18.4527
,,,,4.8248,18.5044
,,,,4.8487,18.5015
,,,,,
,,,,0,18.8016
,,,,0.025,18.798
,,,,0.05,18.7875
,,,,0.075,18.7703
,,,,0.1,18.7472
,,,,0.125,18.7187
,,,,0.15,18.6859
,,,,0.175,18.6495
,,,,0.2,18.6109
,,,,0.225,18.571
,,,,0.25,18.531
,,,,0.275,18.492
,,,,0.3,18.455
,,,,0.325,18.4209
,,,,0.35,18.3904
,,,,0.375,18.3641
,,,,0.4,18.3424
,,,,0.425,18.3254
,,,,0.45,18.3134
,,,,0.475,18.3061
,,,,0.5,18.3037
,,,,0.525,18.3093
,,,,0.55,18.3259
,,,,0.575,18.3531
,,,,0.6,18.3905
,,,,0.625,18.4371
,,,,0.65,18.4921
,,,,0.675,18.5545
,,,,0.7,18.6229
,,,,0.725,18.6962
,,,,0.75,18.7732
,,,,0.775,18.8527
,,,,0.8,18.9335
,,,,0.825,18.9822
,,,,0.85,19.0025
,,,,0.875,19.0225
,,,,0.9,19.04
,,,,0.925,19.0534
,,,,0.95,19.0621
,,,,0.975,19.0666
,,,,1,19.0679
,,,,1.0354,19.0528
,,,,1.0707,19.0029
,,,,1.1061,18.9069
,,,,1.1414,18.8285
,,,,1.1768,18.7969
,,,,1.2121,18.8026
,,,,1.2475,18.8228
,,,,1.2828,18.7784
,,,,1.3182,18.7148
,,,,1.3536,18.666
,,,,1.3889,18.6353
,,,,1.4243,18.6231
,,,,1.4596,18.6279
,,,,1.495,18.6468
,,,,1.5303,18.676
,,,,1.5657,18.7105
,,,,1.601,18.7451
,,,,1.6364,18.7746
,,,,1.6718,18.7945
,,,,1.7071,18.8016
,,,,1.731,18.8035
,,,,1.7549,18.809
,,,,1.7788,18.818
,,,,1.8027,18.8299
,,,,1.8266,18.8184
,,,,1.8506,18.7876
,,,,1.8745,18.7533
,,,,1.8984,18.7164
,,,,1.9223,18.678
,,,,1.9462,18.6389
,,,,1.9701,18.6002
,,,,1.994,18.5628
,,,,2.0179,18.5276
,,,,2.0418,18.4953
,,,,2.0657,18.4667
,,,,2.0896,18.4424
,,,,2.1135,18.423
,,,,2.1375,18.4088
,,,,2.1614,18.4002
,,,,2.1853,18.3973
,,,,2.2103,18.4016
,,,,2.2353,18.4145
,,,,2.2603,18.4359
,,,,2.2853,18.4652
,,,,2.3103,18.5021
,,,,2.3353,18.5459
,,,,2.3603,18.596
,,,,2.3853,18.6515
,,,,2.4103,18.7117
,,,,2.4353,18.7758
,,,,2.4603,18.843
,,,,2.4853,18.9126
,,,,2.5103,18.9835
,,,,2.5353,19.0549
,,,,2.5603,19.1255
,,,,2.5853,19.1937
,,,,2.6103,19.2576
,,,,2.6353,19.3148
,,,,2.6603,19.3626
,,,,2.6853,19.391
,,,,2.7103,19.3651
,,,,2.7353,19.3009
,,,,2.7603,19.2188
,,,,2.7853,19.1309
,,,,2.8103,19.0437
,,,,2.8353,18.9603
,,,,2.8603,18.883
,,,,2.8853,18.8131
,,,,2.9103,18.7512
,,,,2.9353,18.6978
,,,,2.9603,18.7588
,,,,2.9853,18.8016
,,,,3.0103,18.7697
,,,,3.0353,18.7111
,,,,3.0603,18.6519
,,,,3.0853,18.5997
,,,,3.1103,18.5574
,,,,3.1353,18.5266
,,,,3.1603,18.5209
,,,,3.1853,18.5222
,,,,3.2206,18.5219
,,,,3.256,18.5593
,,,,3.2913,18.6294
,,,,3.3267,18.729
,,,,3.362,18.8581
,,,,3.3974,19.0144
,,,,3.4328,18.8706
,,,,3.4681,18.6528
,,,,3.5035,18.442
,,,,3.5388,18.25
,,,,3.5742,18.1648
,,,,3.6095,18.2644
,,,,3.6449,18.3932
,,,,3.6802,18.5203
,,,,3.7156,18.626
,,,,3.751,18.5439
,,,,3.7863,18.4791
,,,,3.8217,18.433
,,,,3.857,18.406
,,,,3.8924,18.3973
,,,,3.8924,18.3037
,,,,3.9163,18.3091
,,,,3.9402,18.3253
,,,,3.9641,18.352
,,,,3.988,18.389
,,,,4.0119,18.4356
,,,,4.0358,18.4913
,,,,4.0597,18.5553
,,,,4.0836,18.6266
,,,,4.1076,18.704
,,,,4.1315,18.7863
,,,,4.1554,18.8718
,,,,4.1793,18.9588
,,,,4.2032,19.0451
,,,,4.2271,19.1284
,,,,4.251,19.2062
,,,,4.2749,19.2755
,,,,4.2988,19.3334
,,,,4.3227,19.3772
,,,,4.3466,19.3878
,,,,4.3705,19.391
,,,,4.3705,19.0679
,,,,4.3945,19.02
,,,,4.4184,18.9043
,,,,4.4423,18.7574
,,,,4.4662,18.5977
,,,,4.4901,18.4329
,,,,4.514,18.4051
,,,,4.5379,18.4226
,,,,4.5618,18.4644
,,,,4.5857,18.5052
,,,,4.6096,18.5417
,,,,4.6335,18.5703
,,,,4.6574,18.5876
,,,,4.6814,18.5921
,,,,4.7053,18.585
,,,,4.7292,18.5696
,,,,4.7531,18.5503
,,,,4.777,18.5311
,,,,4.8009,18.5153
,,,,4.8248,18.5051
,,,,4.8487,18.5222
,,,,,
,,,,0,18.8016
,,,,0.025,18.8032
,,,,0.05,18.8078
,,,,0.075,18.8154
,,,,0.1,18.8257
,,,,0.125,18.8386
,,,,0.15,18.8537
,,,,0.175,18.8709
,,,,0.2,18.8903
,,,,0.225,18.9122
,,,,0.25,18.9371
,,,,0.275,18.9659
,,,,0.3,19.0001
,,,,0.325,19.0416
,,,,0.35,19.0874
,,,,0.375,19.0901
,,,,0.4,19.0904
,,,,0.425,19.0892
,,,,0.45,19.0876
,,,,0.475,19.0862
,,,,0.5,19.0857
,,,,0.525,19.0816
,,,,0.55,19.0701
,,,,0.575,19.0526
,,,,0.6,19.0312
,,,,0.625,19.0083
,,,,0.65,18.9862
,,,,0.675,18.9671
,,,,0.7,18.9529
,,,,0.725,18.9451
,,,,0.75,18.9445
,,,,0.775,18.9512
,,,,0.8,18.9644
,,,,0.825,19.0151
,,,,0.85,19.0975
,,,,0.875,19.1824
,,,,0.9,19.2745
,,,,0.925,19.3818
,,,,0.95,19.5085
,,,,0.975,19.6362
,,,,1,19.6993
,,,,1.0354,19.6271
,,,,1.0707,19.4818
,,,,1.1061,19.3344
,,,,1.1414,19.2014
,,,,1.1768,19.0819
,,,,1.2121,18.9753
,,,,1.2475,18.8931
,,,,1.2828,18.9016
,,,,1.3182,18.9452
,,,,1.3536,18.9837
,,,,1.3889,19.0096
,,,,1.4243,18.9796
,,,,1.4596,18.942
,,,,1.495,18.9075
,,,,1.5303,18.8768
,,,,1.5657,18.8506
,,,,1.601,18.8295
,,,,1.6364,18.8141
,,,,1.6718,18.8047
,,,,1.7071,18.8016
,,,,1.731,18.8035
,,,,1.7549,18.809
,,,,1.7788,18.818
,,,,1.8027,18.8299
,,,,1.8266,18.844
,,,,1.8506,18.8598
,,,,1.8745,18.8763
,,,,1.8984,18.8926
,,,,1.9223,18.908
,,,,1.9462,18.9215
,,,,1.9701,18.9327
,,,,1.994,18.9411
,,,,2.0179,18.9466
,,,,2.0418,18.9494
,,,,2.0657,18.9499
,,,,2.0896,18.9487
,,,,2.1135,18.9466
,,,,2.1375,18.9444
,,,,2.1614,18.9428
,,,,2.1853,18.9422
,,,,2.2103,18.9444
,,,,2.2353,18.951
,,,,2.2603,18.9621
,,,,2.2853,18.9774
,,,,2.3103,18.9966
,,,,2.3353,19.019
,,,,2.3603,19.044
,,,,2.3853,19.0703
,,,,2.4103,19.0968
,,,,2.4353,19.1223
,,,,2.4603,19.1455
,,,,2.4853,19.1654
,,,,2.5103,19.1814
,,,,2.5353,19.1933
,,,,2.5603,19.2022
,,,,2.5853,19.2172
,,,,2.6103,19.3594
,,,,2.6353,19.4399
,,,,2.6603,19.4294
,,,,2.6853,19.4138
,,,,2.7103,19.4714
,,,,2.7353,19.5525
,,,,2.7603,19.6002
,,,,2.7853,19.6041
,,,,2.8103,19.5695
,,,,2.8353,19.5067
,,,,2.8603,19.4253
,,,,2.8853,19.3335
,,,,2.9103,19.2387
,,,,2.9353,19.1495
,,,,2.9603,19.0827
,,,,2.9853,19.0828
,,,,3.0103,19.1712
,,,,3.0353,19.2987
,,,,3.0603,19.4359
,,,,3.0853,19.569
,,,,3.1103,19.6834
,,,,3.1353,19.7586
,,,,3.1603,19.7888
,,,,3.1853,19.7954
,,,,3.2206,19.7839
,,,,3.256,19.7507
,,,,3.2913,19.6891
,,,,3.3267,19.5065
,,,,3.362,19.3037
,,,,3.3974,19.0894
,,,,3.4328,19.1909
,,,,3.4681,19.3242
,,,,3.5035,19.2424
,,,,3.5388,19.1492
,,,,3.5742,19.0473
,,,,3.6095,18.9388
,,,,3.6449,18.8284
,,,,3.6802,18.7223
,,,,3.7156,18.638
,,,,3.751,18.7414
,,,,3.7863,18.8265
,,,,3.8217,18.8898
,,,,3.857,18.929
,,,,3.8924,18.9422
,,,,3.8924,19.0857
,,,,3.9163,19.0869
,,,,3.9402,19.0904
,,,,3.9641,19.0963
,,,,3.988,19.1046
,,,,4.0119,19.1152
,,,,4.0358,19.128
,,,,4.0597,19.1432
,,,,4.0836,19.1605
,,,,4.1076,19.1799
,,,,4.1315,19.2012
,,,,4.1554,19.2242
,,,,4.1793,19.2484
,,,,4.2032,19.2733
,,,,4.2271,19.2983
,,,,4.251,19.3224
,,,,4.2749,19.3446
,,,,4.2988,19.3636
,,,,4.3227,19.3784
,,,,4.3466,19.4045
,,,,4.3705,19.4138
,,,,4.3705,19.6993
,,,,4.3945,19.7457
,,,,4.4184,19.8571
,,,,4.4423,19.9968
,,,,4.4662,20.1471
,,,,4.4901,20.172
,,,,4.514,20.068
,,,,4.5379,19.9635
,,,,4.5618,19.8637
,,,,4.5857,19.7737
,,,,4.6096,19.6986
,,,,4.6335,19.643
,,,,4.6574,19.6105
,,,,4.6814,19.6023
,,,,4.7053,19.6159
,,,,4.7292,19.6461
,,,,4.7531,19.6857
,,,,4.777,19.7269
,,,,4.8009,19.7626
,,,,4.8248,19.7868
,,,,4.8487,19.7954
,,,,,
,,,,0,18.8951
,,,,0.025,18.8975
,,,,0.05,18.9043
,,,,0.075,18.9152
,,,,0.1,18.9297
,,,,0.125,18.947
,,,,0.15,18.9664
,,,,0.175,18.9869
,,,,0.2,19.0076
,,,,0.225,19.0273
,,,,0.25,19.0453
,,,,0.275,19.0607
,,,,0.3,19.073
,,,,0.325,19.0819
,,,,0.35,19.0926
,,,,0.375,19.1554
,,,,0.4,19.231
,,,,0.425,19.3174
,,,,0.45,19.4055
,,,,0.475,19.4766
,,,,0.5,19.505
,,,,0.525,19.5075
,,,,0.55,19.5147
,,,,0.575,19.5257
,,,,0.6,19.5394
,,,,0.625,19.5547
,,,,0.65,19.5709
,,,,0.675,19.5873
,,,,0.7,19.6035
,,,,0.725,19.6191
,,,,0.75,19.6338
,,,,0.775,19.6474
,,,,0.8,19.6596
,,,,0.825,19.6702
,,,,0.85,19.6791
,,,,0.875,19.6862
,,,,0.9,19.6915
,,,,0.925,19.6952
,,,,0.95,19.6976
,,,,0.975,19.6989
,,,,1,19.6993
,,,,1.0354,19.6448
,,,,1.0707,19.5347
,,,,1.1061,19.4283
,,,,1.1414,19.3461
,,,,1.1768,19.2846
,,,,1.2121,19.2345
,,,,1.2475,19.1892
,,,,1.2828,19.1458
,,,,1.3182,19.103
,,,,1.3536,19.0608
,,,,1.3889,19.0194
,,,,1.4243,19.0207
,,,,1.4596,19.0177
,,,,1.495,19.0034
,,,,1.5303,18.9817
,,,,1.5657,18.9568
,,,,1.601,18.9327
,,,,1.6364,18.9128
,,,,1.6718,18.8997
,,,,1.7071,18.8951
,,,,1.731,18.8919
,,,,1.7549,18.8822
,,,,1.7788,18.8664
,,,,1.8027,18.845
,,,,1.8266,18.844
,,,,1.8506,18.8598
,,,,1.8745,18.8763
,,,,1.8984,18.8926
,,,,1.9223,18.908
,,,,1.9462,18.9215
,,,,1.9701,18.9327
,,,,1.994,18.9411
,,,,2.0179,18.9466
,,,,2.0418,18.9494
,,,,2.0657,18.9499
,,,,2.0896,18.9487
,,,,2.1135,18.9466
,,,,2.1375,18.9444
,,,,2.1614,18.9428
,,,,2.1853,18.9422
,,,,2.2103,18.9448
,,,,2.2353,18.9527
,,,,2.2603,18.9657
,,,,2.2853,18.9839
,,,,2.3103,19.0072
,,,,2.3353,19.0354
,,,,2.3603,19.0683
,,,,2.3853,19.1053
,,,,2.4103,19.146
,,,,2.4353,19.1895
,,,,2.4603,19.2346
,,,,2.4853,19.2799
,,,,2.5103,19.3236
,,,,2.5353,19.3635
,,,,2.5603,19.3974
,,,,2.5853,19.4228
,,,,2.6103,19.4375
,,,,2.6353,19.5825
,,,,2.6603,19.79
,,,,2.6853,19.9009
,,,,2.7103,19.9306
,,,,2.7353,20.0063
,,,,2.7603,20.1078
,,,,2.7853,20.1893
,,,,2.8103,20.1793
,,,,2.8353,20.1541
,,,,2.8603,20.1233
,,,,2.8853,20.0912
,,,,2.9103,20.0595
,,,,2.9353,20.0289
,,,,2.9603,19.9998
,,,,2.9853,19.9728
,,,,3.0103,19.9482
,,,,3.0353,19.9269
,,,,3.0603,19.91
,,,,3.0853,19.8995
,,,,3.1103,19.9006
,,,,3.1353,19.9228
,,,,3.1603,19.9589
,,,,3.1853,19.976
,,,,3.2206,19.9399
,,,,3.256,19.8389
,,,,3.2913,19.6996
,,,,3.3267,19.6358
,,,,3.362,19.5641
,,,,3.3974,19.4886
,,,,3.4328,19.4112
,,,,3.4681,19.3812
,,,,3.5035,19.5473
,,,,3.5388,19.6797
,,,,3.5742,19.7559
,,,,3.6095,19.7605
,,,,3.6449,19.682
,,,,3.6802,19.5478
,,,,3.7156,19.3983
,,,,3.751,19.255
,,,,3.7863,19.1292
,,,,3.8217,19.0297
,,,,3.857,18.9648
,,,,3.8924,18.9422
,,,,3.8924,19.505
,,,,3.9163,19.5068
,,,,3.9402,19.5123
,,,,3.9641,19.5215
,,,,3.988,19.5343
,,,,4.0119,19.5507
,,,,4.0358,19.5705
,,,,4.0597,19.5935
,,,,4.0836,19.6193
,,,,4.1076,19.6474
,,,,4.1315,19.6773
,,,,4.1554,19.7083
,,,,4.1793,19.7397
,,,,4.2032,19.7707
,,,,4.2271,19.8004
,,,,4.251,19.828
,,,,4.2749,19.8524
,,,,4.2988,19.8728
,,,,4.3227,19.8881
,,,,4.3466,19.8977
,,,,4.3705,19.9009
,,,,4.3705,19.6993
,,,,4.3945,19.7457
,,,,4.4184,19.8571
,,,,4.4423,19.9968
,,,,4.4662,20.1471
,,,,4.4901,20.1894
,,,,4.514,20.1741
,,,,4.5379,20.1569
,,,,4.5618,20.1385
,,,,4.5857,20.1192
,,,,4.6096,20.0995
,,,,4.6335,20.0799
,,,,4.6574,20.0609
,,,,4.6814,20.0429
,,,,4.7053,20.0264
,,,,4.7292,20.0117
,,,,4.7531,19.9993
,,,,4.777,19.9893
,,,,4.8009,19.9819
,,,,4.8248,19.9775
,,,,4.8487,19.976
,,,,,
,,,,0,22.6291
,,,,0.025,22.6274
,,,,0.05,22.6215
,,,,0.075,22.6092
,,,,0.1,22.5864
,,,,0.125,22.5484
,,,,0.15,22.4907
,,,,0.175,22.4112
,,,,0.2,22.3108
,,,,0.225,22.1919
,,,,0.25,22.0578
,,,,0.275,21.9108
,,,,0.3,21.7529
,,,,0.325,21.5859
,,,,0.35,21.4116
,,,,0.375,21.2328
,,,,0.4,21.0539
,,,,0.425,20.8824
,,,,0.45,20.7314
,,,,0.475,20.6219
,,,,0.5,20.5807
,,,,0.525,20.5785
,,,,0.55,20.5718
,,,,0.575,20.5609
,,,,0.6,20.5462
,,,,0.625,20.5281
,,,,0.65,20.5071
,,,,0.675,20.4841
,,,,0.7,20.4597
,,,,0.725,20.4348
,,,,0.75,20.4102
,,,,0.775,20.3868
,,,,0.8,20.3653
,,,,0.825,20.3465
,,,,0.85,20.3309
,,,,0.875,20.3184
,,,,0.9,20.3085
,,,,0.925,20.2992
,,,,0.95,20.2851
,,,,0.975,20.2551
,,,,1,20.2273
,,,,1.0354,20.2968
,,,,1.0707,20.4557
,,,,1.1061,20.6532
,,,,1.1414,20.8714
,,,,1.1768,21.1039
,,,,1.2121,21.3474
,,,,1.2475,21.5992
,,,,1.2828,21.8562
,,,,1.3182,22.1153
,,,,1.3536,22.3728
,,,,1.3889,22.4369
,,,,1.4243,22.4593
,,,,1.4596,22.4804
,,,,1.495,22.5059
,,,,1.5303,22.536
,,,,1.5657,22.5673
,,,,1.601,22.595
,,,,1.6364,22.6148
,,,,1.6718,22.6257
,,,,1.7071,22.6291
,,,,1.731,22.6119
,,,,1.7549,22.5623
,,,,1.7788,22.4848
,,,,1.8027,22.3848
,,,,1.8266,22.2669
,,,,1.8506,22.1352
,,,,1.8745,21.9924
,,,,1.8984,21.8406
,,,,1.9223,21.6814
,,,,1.9462,21.5162
,,,,1.9701,21.3461
,,,,1.994,21.1724
,,,,2.0179,20.9966
,,,,2.0418,20.8209
,,,,2.0657,20.6484
,,,,2.0896,20.4838
,,,,2.1135,20.3347
,,,,2.1375,20.2119
,,,,2.1614,20.1292
,,,,2.1853,20.0997
,,,,2.2103,20.0986
,,,,2.2353,20.0951
,,,,2.2603,20.0896
,,,,2.2853,20.0827
,,,,2.3103,20.0749
,,,,2.3353,20.0672
,,,,2.3603,20.0603
,,,,2.3853,20.0554
,,,,2.4103,20.0533
,,,,2.4353,20.0548
,,,,2.4603,20.0603
,,,,2.4853,20.0697
,,,,2.5103,20.0826
,,,,2.5353,20.098
,,,,2.5603,20.1144
,,,,2.5853,20.1299
,,,,2.6103,20.1425
,,,,2.6353,20.1489
,,,,2.6603,20.1416
,,,,2.6853,20.1225
,,,,2.7103,20.1289
,,,,2.7353,20.1483
,,,,2.7603,20.175
,,,,2.7853,20.2229
,,,,2.8103,20.3458
,,,,2.8353,20.4732
,,,,2.8603,20.6034
,,,,2.8853,20.735
,,,,2.9103,20.8668
,,,,2.9353,20.9978
,,,,2.9603,21.1267
,,,,2.9853,21.2523
,,,,3.0103,21.3727
,,,,3.0353,21.4859
,,,,3.0603,21.5895
,,,,3.0853,21.6808
,,,,3.1103,21.7564
,,,,3.1353,21.8135
,,,,3.1603,21.8491
,,,,3.1853,21.8611
,,,,3.2206,21.854
,,,,3.256,21.8268
,,,,3.2913,21.7618
,,,,3.3267,21.642
,,,,3.362,21.4758
,,,,3.3974,21.2832
,,,,3.4328,21.0785
,,,,3.4681,20.8706
,,,,3.5035,20.6661
,,,,3.5388,20.4708
,,,,3.5742,20.2938
,,,,3.6095,20.1552
,,,,3.6449,20.0813
,,,,3.6802,20.0597
,,,,3.7156,20.0606
,,,,3.751,20.0696
,,,,3.7863,20.0807
,,,,3.8217,20.0907
,,,,3.857,20.0974
,,,,3.8924,20.0997
,,,,3.8924,20.5807
,,,,3.9163,20.5788
,,,,3.9402,20.5731
,,,,3.9641,20.5639
,,,,3.988,20.5513
,,,,4.0119,20.5359
,,,,4.0358,20.518
,,,,4.0597,20.4983
,,,,4.0836,20.4773
,,,,4.1076,20.4558
,,,,4.1315,20.4343
,,,,4.1554,20.4135
,,,,4.1793,20.3939
,,,,4.2032,20.3757
,,,,4.2271,20.3588
,,,,4.251,20.3421
,,,,4.2749,20.323
,,,,4.2988,20.2935
,,,,4.3227,20.2384
,,,,4.3466,20.1616
,,,,4.3705,20.1225
,,,,4.3705,20.2273
,,,,4.3945,20.2257
,,,,4.4184,20.2209
,,,,4.4423,20.2131
,,,,4.4662,20.2025
,,,,4.4901,20.3003
,,,,4.514,20.4529
,,,,4.5379,20.6031
,,,,4.5618,20.7497
,,,,4.5857,20.892
,,,,4.6096,21.0293
,,,,4.6335,21.1609
,,,,4.6574,21.2859
,,,,4.6814,21.4035
,,,,4.7053,21.5121
,,,,4.7292,21.6101
,,,,4.7531,21.6953
,,,,4.777,21.7653
,,,,4.8009,21.8177
,,,,4.8248,21.8501
,,,,4.8487,21.8611
,,,,,
,,,,0,23.9195
,,,,0.025,23.8413
,,,,0.05,23.7347
,,,,0.075,23.6362
,,,,0.1,23.5529
,,,,0.125,23.4906
,,,,0.15,23.4536
,,,,0.175,23.4437
,,,,0.2,23.4588
,,,,0.225,23.494
,,,,0.25,23.542
,,,,0.275,23.5919
,,,,0.3,23.6226
,,,,0.325,23.5977
,,,,0.35,23.5012
,,,,0.375,23.3683
,,,,0.4,23.2346
,,,,0.425,23.119
,,,,0.45,23.0313
,,,,0.475,22.9768
,,,,0.5,22.9583
,,,,0.525,22.9635
,,,,0.55,22.9789
,,,,0.575,23.0042
,,,,0.6,23.0387
,,,,0.625,23.0815
,,,,0.65,23.1316
,,,,0.675,23.1877
,,,,0.7,23.2482
,,,,0.725,23.3114
,,,,0.75,23.0525
,,,,0.775,22.7378
,,,,0.8,22.422
,,,,0.825,22.1081
,,,,0.85,21.7993
,,,,0.875,21.4989
,,,,0.9,21.211
,,,,0.925,20.9423
,,,,0.95,20.707
,,,,0.975,20.5386
,,,,1,20.4806
,,,,1.0354,20.5819
,,,,1.0707,20.8123
,,,,1.1061,21.0894
,,,,1.1414,21.376
,,,,1.1768,21.6501
,,,,1.2121,21.8942
,,,,1.2475,22.0947
,,,,1.2828,22.2438
,,,,1.3182,22.3433
,,,,1.3536,22.4029
,,,,1.3889,22.6243
,,,,1.4243,22.8656
,,,,1.4596,23.0918
,,,,1.495,23.2983
,,,,1.5303,23.4807
,,,,1.5657,23.5571
,,,,1.601,23.6114
,,,,1.6364,23.6947
,,,,1.6718,23.81
,,,,1.7071,23.9195
,,,,1.731,23.9199
,,,,1.7549,23.9212
,,,,1.7788,23.9237
,,,,1.8027,23.9278
,,,,1.8266,23.9341
,,,,1.8506,23.9435
,,,,1.8745,23.9567
,,,,1.8984,23.9747
,,,,1.9223,23.9531
,,,,1.9462,23.7996
,,,,1.9701,23.6189
,,,,1.994,23.4229
,,,,2.0179,23.2228
,,,,2.0418,23.0283
,,,,2.0657,22.8482
,,,,2.0896,22.6899
,,,,2.1135,22.5598
,,,,2.1375,22.463
,,,,2.1614,22.4032
,,,,2.1853,22.3831
,,,,2.2103,22.3886
,,,,2.2353,22.4049
,,,,2.2603,22.4316
,,,,2.2853,22.4679
,,,,2.3103,22.5125
,,,,2.3353,22.5633
,,,,2.3603,22.6168
,,,,2.3853,22.6645
,,,,2.4103,22.6822
,,,,2.4353,22.6109
,,,,2.4603,22.4344
,,,,2.4853,22.2111
,,,,2.5103,21.972
,,,,2.5353,21.7269
,,,,2.5603,21.4797
,,,,2.5853,21.2326
,,,,2.6103,20.9888
,,,,2.6353,20.7555
,,,,2.6603,20.5561
,,,,2.6853,20.4649
,,,,2.7103,20.461
,,,,2.7353,20.4538
,,,,2.7603,20.459
,,,,2.7853,20.5009
,,,,2.8103,20.5877
,,,,2.8353,20.7035
,,,,2.8603,20.8334
,,,,2.8853,20.9692
,,,,2.9103,21.1067
,,,,2.9353,21.2437
,,,,2.9603,21.3785
,,,,2.9853,21.5099
,,,,3.0103,21.6363
,,,,3.0353,21.7559
,,,,3.0603,21.8654
,,,,3.0853,21.9586
,,,,3.1103,22.0096
,,,,3.1353,21.9556
,,,,3.1603,21.8872
,,,,3.1853,21.8611
,,,,3.2206,21.8963
,,,,3.256,21.9948
,,,,3.2913,22.023
,,,,3.3267,21.9488
,,,,3.362,21.8852
,,,,3.3974,21.826
,,,,3.4328,21.7747
,,,,3.4681,21.7453
,,,,3.5035,21.7595
,,,,3.5388,21.8412
,,,,3.5742,22.004
,,,,3.6095,22.2418
,,,,3.6449,22.5229
,,,,3.6802,22.7029
,,,,3.7156,22.6448
,,,,3.751,22.556
,,,,3.7863,22.4815
,,,,3.8217,22.427
,,,,3.857,22.3941
,,,,3.8924,22.3831
,,,,3.8924,22.9583
,,,,3.9163,22.962
,,,,3.9402,22.9733
,,,,3.9641,22.9918
