Title,Fermi,Ticks,Label,HSP,Energy,Edos,Ba$(6s)$,Ba$(5p)$,Ba_tot,Ti$(4s)$,Ti$(3p)$,Ti$(3d)$,Ti_tot,O$(2s)$,O$(2p)$,O_tot,DOS
,,,,3.5823,6.7272,,,,,,,,,,,,
,,,,3.6177,6.7776,,,,,,,,,,,,
,,,,3.653,6.8671,,,,,,,,,,,,
,,,,3.6884,6.9892,,,,,,,,,,,,
,,,,3.7238,7.1311,,,,,,,,,,,,
,,,,3.7591,7.2693,,,,,,,,,,,,
,,,,3.7945,7.3696,,,,,,,,,,,,
,,,,3.8298,7.4239,,,,,,,,,,,,
,,,,3.8652,7.4496,,,,,,,,,,,,
,,,,3.9005,7.4574,,,,,,,,,,,,
,,,,3.9005,7.4104,,,,,,,,,,,,
,,,,3.9248,7.4101,,,,,,,,,,,,
,,,,3.9492,7.4092,,,,,,,,,,,,
,,,,3.9735,7.404,,,,,,,,,,,,
,,,,3.9978,7.3867,,,,,,,,,,,,
,,,,4.0221,7.3255,,,,,,,,,,,,
,,,,4.0464,7.1966,,,,,,,,,,,,
,,,,4.0707,7.0696,,,,,,,,,,,,
,,,,4.0951,6.9464,,,,,,,,,,,,
,,,,4.1194,6.8287,,,,,,,,,,,,
,,,,4.1437,6.7176,,,,,,,,,,,,
,,,,4.168,6.6144,,,,,,,,,,,,
,,,,4.1923,6.5197,,,,,,,,,,,,
,,,,4.2166,6.4344,,,,,,,,,,,,
,,,,4.241,6.3592,,,,,,,,,,,,
,,,,4.2653,6.2945,,,,,,,,,,,,
,,,,4.2896,6.241,,,,,,,,,,,,
,,,,4.3139,6.1989,,,,,,,,,,,,
,,,,4.3382,6.1687,,,,,,,,,,,,
,,,,4.3625,6.1504,,,,,,,,,,,,
,,,,4.3868,6.1443,,,,,,,,,,,,
,,,,4.3868,6.1622,,,,,,,,,,,,
,,,,4.4112,6.1726,,,,,,,,,,,,
,,,,4.4355,6.2032,,,,,,,,,,,,
,,,,4.4598,6.2531,,,,,,,,,,,,
,,,,4.4841,6.3205,,,,,,,,,,,,
,,,,4.5084,6.4024,,,,,,,,,,,,
,,,,4.5327,6.4032,,,,,,,,,,,,
,,,,4.5571,6.4041,,,,,,,,,,,,
,,,,4.5814,6.4051,,,,,,,,,,,,
,,,,4.6057,6.4061,,,,,,,,,,,,
,,,,4.63,6.4071,,,,,,,,,,,,
,,,,4.6543,6.4082,,,,,,,,,,,,
,,,,4.6786,6.4092,,,,,,,,,,,,
,,,,4.703,6.4102,,,,,,,,,,,,
,,,,4.7273,6.4111,,,,,,,,,,,,
,,,,4.7516,6.4119,,,,,,,,,,,,
,,,,4.7759,6.4126,,,,,,,,,,,,
,,,,4.8002,6.4131,,,,,,,,,,,,
,,,,4.8245,6.4135,,,,,,,,,,,,
,,,,4.8488,6.4138,,,,,,,,,,,,
,,,,4.8732,6.4139,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,0,7.8806,,,,,,,,,,,,
,,,,0.025,7.8794,,,,,,,,,,,,
,,,,0.05,7.8756,,,,,,,,,,,,
,,,,0.075,7.8691,,,,,,,,,,,,
,,,,0.1,7.8595,,,,,,,,,,,,
,,,,0.125,7.8463,,,,,,,,,,,,
,,,,0.15,7.829,,,,,,,,,,,,
,,,,0.175,7.807,,,,,,,,,,,,
,,,,0.2,7.7801,,,,,,,,,,,,
,,,,0.225,7.7481,,,,,,,,,,,,
,,,,0.25,7.7115,,,,,,,,,,,,
,,,,0.275,7.6713,,,,,,,,,,,,
,,,,0.3,7.629,,,,,,,,,,,,
,,,,0.325,7.5863,,,,,,,,,,,,
,,,,0.35,7.5451,,,,,,,,,,,,
,,,,0.375,7.5072,,,,,,,,,,,,
,,,,0.4,7.474,,,,,,,,,,,,
,,,,0.425,7.448,,,,,,,,,,,,
,,,,0.45,7.4324,,,,,,,,,,,,
,,,,0.475,7.4229,,,,,,,,,,,,
,,,,0.5,7.4197,,,,,,,,,,,,
,,,,0.525,7.4301,,,,,,,,,,,,
,,,,0.55,7.443,,,,,,,,,,,,
,,,,0.575,7.4528,,,,,,,,,,,,
,,,,0.6,7.4555,,,,,,,,,,,,
,,,,0.625,7.4479,,,,,,,,,,,,
,,,,0.65,7.3311,,,,,,,,,,,,
,,,,0.675,7.2888,,,,,,,,,,,,
,,,,0.7,7.2185,,,,,,,,,,,,
,,,,0.725,7.1251,,,,,,,,,,,,
,,,,0.75,7.0181,,,,,,,,,,,,
,,,,0.775,6.9062,,,,,,,,,,,,
,,,,0.8,6.7969,,,,,,,,,,,,
,,,,0.825,6.6962,,,,,,,,,,,,
,,,,0.85,6.6088,,,,,,,,,,,,
,,,,0.875,6.5377,,,,,,,,,,,,
,,,,0.9,6.4833,,,,,,,,,,,,
,,,,0.925,6.4446,,,,,,,,,,,,
,,,,0.95,6.4192,,,,,,,,,,,,
,,,,0.975,6.405,,,,,,,,,,,,
,,,,1,6.4004,,,,,,,,,,,,
,,,,1.0354,6.4095,,,,,,,,,,,,
,,,,1.0707,6.4364,,,,,,,,,,,,
,,,,1.1061,6.4809,,,,,,,,,,,,
,,,,1.1414,6.5419,,,,,,,,,,,,
,,,,1.1768,6.6183,,,,,,,,,,,,
,,,,1.2121,6.7086,,,,,,,,,,,,
,,,,1.2475,6.8506,,,,,,,,,,,,
,,,,1.2828,7.0551,,,,,,,,,,,,
,,,,1.3182,7.2745,,,,,,,,,,,,
,,,,1.3536,7.4979,,,,,,,,,,,,
,,,,1.3889,7.6423,,,,,,,,,,,,
,,,,1.4243,7.6802,,,,,,,,,,,,
,,,,1.4596,7.7079,,,,,,,,,,,,
,,,,1.495,7.7318,,,,,,,,,,,,
,,,,1.5303,7.7536,,,,,,,,,,,,
,,,,1.5657,7.775,,,,,,,,,,,,
,,,,1.601,7.8236,,,,,,,,,,,,
,,,,1.6364,7.8562,,,,,,,,,,,,
,,,,1.6718,7.8746,,,,,,,,,,,,
,,,,1.7071,7.8806,,,,,,,,,,,,
,,,,1.7314,7.8789,,,,,,,,,,,,
,,,,1.7557,7.8737,,,,,,,,,,,,
,,,,1.7801,7.8649,,,,,,,,,,,,
,,,,1.8044,7.8525,,,,,,,,,,,,
,,,,1.8287,7.8364,,,,,,,,,,,,
,,,,1.853,7.8166,,,,,,,,,,,,
,,,,1.8773,7.7931,,,,,,,,,,,,
,,,,1.9016,7.766,,,,,,,,,,,,
,,,,1.9259,7.7357,,,,,,,,,,,,
,,,,1.9503,7.7028,,,,,,,,,,,,
,,,,1.9746,7.6682,,,,,,,,,,,,
,,,,1.9989,7.6328,,,,,,,,,,,,
,,,,2.0232,7.5978,,,,,,,,,,,,
,,,,2.0475,7.5646,,,,,,,,,,,,
,,,,2.0718,7.5342,,,,,,,,,,,,
,,,,2.0962,7.5078,,,,,,,,,,,,
,,,,2.1205,7.4863,,,,,,,,,,,,
,,,,2.1448,7.4704,,,,,,,,,,,,
,,,,2.1691,7.4607,,,,,,,,,,,,
,,,,2.1934,7.4574,,,,,,,,,,,,
,,,,2.2184,7.4579,,,,,,,,,,,,
,,,,2.2434,7.4593,,,,,,,,,,,,
,,,,2.2684,7.4616,,,,,,,,,,,,
,,,,2.2934,7.4649,,,,,,,,,,,,
,,,,2.3184,7.469,,,,,,,,,,,,
,,,,2.3434,7.4739,,,,,,,,,,,,
,,,,2.3684,7.4218,,,,,,,,,,,,
,,,,2.3934,7.3365,,,,,,,,,,,,
,,,,2.4184,7.2407,,,,,,,,,,,,
,,,,2.4434,7.136,,,,,,,,,,,,
,,,,2.4684,7.026,,,,,,,,,,,,
,,,,2.4934,6.9157,,,,,,,,,,,,
,,,,2.5184,6.8097,,,,,,,,,,,,
,,,,2.5434,6.7123,,,,,,,,,,,,
,,,,2.5684,6.6269,,,,,,,,,,,,
,,,,2.5934,6.5562,,,,,,,,,,,,
,,,,2.6184,6.5014,,,,,,,,,,,,
,,,,2.6434,6.463,,,,,,,,,,,,
,,,,2.6684,6.4404,,,,,,,,,,,,
,,,,2.6934,6.433,,,,,,,,,,,,
,,,,2.7184,6.4329,,,,,,,,,,,,
,,,,2.7434,6.4327,,,,,,,,,,,,
,,,,2.7684,6.4325,,,,,,,,,,,,
,,,,2.7934,6.4322,,,,,,,,,,,,
,,,,2.8184,6.432,,,,,,,,,,,,
,,,,2.8434,6.507,,,,,,,,,,,,
,,,,2.8684,6.619,,,,,,,,,,,,
,,,,2.8934,6.7375,,,,,,,,,,,,
,,,,2.9184,6.8595,,,,,,,,,,,,
,,,,2.9434,6.9817,,,,,,,,,,,,
,,,,2.9684,7.0331,,,,,,,,,,,,
,,,,2.9934,6.9012,,,,,,,,,,,,
,,,,3.0184,6.781,,,,,,,,,,,,
,,,,3.0434,6.6772,,,,,,,,,,,,
,,,,3.0684,6.5923,,,,,,,,,,,,
,,,,3.0934,6.5271,,,,,,,,,,,,
,,,,3.1184,6.4811,,,,,,,,,,,,
,,,,3.1434,6.4549,,,,,,,,,,,,
,,,,3.1684,6.4463,,,,,,,,,,,,
,,,,3.1934,6.4447,,,,,,,,,,,,
,,,,3.2288,6.4474,,,,,,,,,,,,
,,,,3.2641,6.4561,,,,,,,,,,,,
,,,,3.2995,6.4923,,,,,,,,,,,,
,,,,3.3348,6.5514,,,,,,,,,,,,
,,,,3.3702,6.6245,,,,,,,,,,,,
,,,,3.4056,6.7098,,,,,,,,,,,,
,,,,3.4409,6.8042,,,,,,,,,,,,
,,,,3.4763,6.9043,,,,,,,,,,,,
,,,,3.5116,7.006,,,,,,,,,,,,
,,,,3.547,7.1047,,,,,,,,,,,,
,,,,3.5823,7.1956,,,,,,,,,,,,
,,,,3.6177,7.2751,,,,,,,,,,,,
,,,,3.653,7.3409,,,,,,,,,,,,
,,,,3.6884,7.3918,,,,,,,,,,,,
,,,,3.7238,7.4273,,,,,,,,,,,,
,,,,3.7591,7.4481,,,,,,,,,,,,
,,,,3.7945,7.4571,,,,,,,,,,,,
,,,,3.8298,7.459,,,,,,,,,,,,
,,,,3.8652,7.458,,,,,,,,,,,,
,,,,3.9005,7.4574,,,,,,,,,,,,
,,,,3.9005,7.4197,,,,,,,,,,,,
,,,,3.9248,7.4184,,,,,,,,,,,,
,,,,3.9492,7.4137,,,,,,,,,,,,
,,,,3.9735,7.4077,,,,,,,,,,,,
,,,,3.9978,7.4056,,,,,,,,,,,,
,,,,4.0221,7.3585,,,,,,,,,,,,
,,,,4.0464,7.3168,,,,,,,,,,,,
,,,,4.0707,7.2597,,,,,,,,,,,,
,,,,4.0951,7.1877,,,,,,,,,,,,
,,,,4.1194,7.103,,,,,,,,,,,,
,,,,4.1437,7.0096,,,,,,,,,,,,
,,,,4.168,6.9123,,,,,,,,,,,,
,,,,4.1923,6.8162,,,,,,,,,,,,
,,,,4.2166,6.7259,,,,,,,,,,,,
,,,,4.241,6.6451,,,,,,,,,,,,
,,,,4.2653,6.5768,,,,,,,,,,,,
,,,,4.2896,6.5223,,,,,,,,,,,,
,,,,4.3139,6.4817,,,,,,,,,,,,
,,,,4.3382,6.4541,,,,,,,,,,,,
,,,,4.3625,6.4381,,,,,,,,,,,,
,,,,4.3868,6.433,,,,,,,,,,,,
,,,,4.3868,6.4004,,,,,,,,,,,,
,,,,4.4112,6.4005,,,,,,,,,,,,
,,,,4.4355,6.4007,,,,,,,,,,,,
,,,,4.4598,6.4012,,,,,,,,,,,,
,,,,4.4841,6.4017,,,,,,,,,,,,
,,,,4.5084,6.4032,,,,,,,,,,,,
,,,,4.5327,6.4985,,,,,,,,,,,,
,,,,4.5571,6.6037,,,,,,,,,,,,
,,,,4.5814,6.7157,,,,,,,,,,,,
,,,,4.6057,6.8317,,,,,,,,,,,,
,,,,4.63,6.9487,,,,,,,,,,,,
,,,,4.6543,7.0639,,,,,,,,,,,,
,,,,4.6786,6.9492,,,,,,,,,,,,
,,,,4.703,6.8274,,,,,,,,,,,,
,,,,4.7273,6.7215,,,,,,,,,,,,
,,,,4.7516,6.633,,,,,,,,,,,,
,,,,4.7759,6.5624,,,,,,,,,,,,
,,,,4.8002,6.5094,,,,,,,,,,,,
,,,,4.8245,6.4729,,,,,,,,,,,,
,,,,4.8488,6.4517,,,,,,,,,,,,
,,,,4.8732,6.4447,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,0,8.7691,,,,,,,,,,,,
,,,,0.025,8.757,,,,,,,,,,,,
,,,,0.05,8.7229,,,,,,,,,,,,
,,,,0.075,8.6718,,,,,,,,,,,,
,,,,0.1,8.6091,,,,,,,,,,,,
,,,,0.125,8.5391,,,,,,,,,,,,
,,,,0.15,8.4652,,,,,,,,,,,,
,,,,0.175,8.3901,,,,,,,,,,,,
,,,,0.2,8.3159,,,,,,,,,,,,
,,,,0.225,8.2442,,,,,,,,,,,,
,,,,0.25,8.176,,,,,,,,,,,,
,,,,0.275,8.1118,,,,,,,,,,,,
,,,,0.3,8.052,,,,,,,,,,,,
,,,,0.325,7.9968,,,,,,,,,,,,
,,,,0.35,7.9465,,,,,,,,,,,,
,,,,0.375,7.9017,,,,,,,,,,,,
,,,,0.4,7.8632,,,,,,,,,,,,
,,,,0.425,7.8318,,,,,,,,,,,,
,,,,0.45,7.8086,,,,,,,,,,,,
,,,,0.475,7.7942,,,,,,,,,,,,
,,,,0.5,7.7894,,,,,,,,,,,,
,,,,0.525,7.7881,,,,,,,,,,,,
,,,,0.55,7.7774,,,,,,,,,,,,
,,,,0.575,7.7243,,,,,,,,,,,,
,,,,0.6,7.6052,,,,,,,,,,,,
,,,,0.625,7.4615,,,,,,,,,,,,
,,,,0.65,7.4305,,,,,,,,,,,,
,,,,0.675,7.4114,,,,,,,,,,,,
,,,,0.7,7.3989,,,,,,,,,,,,
,,,,0.725,7.3924,,,,,,,,,,,,
,,,,0.75,7.3895,,,,,,,,,,,,
,,,,0.775,7.3885,,,,,,,,,,,,
,,,,0.8,7.3887,,,,,,,,,,,,
,,,,0.825,7.3895,,,,,,,,,,,,
,,,,0.85,7.3907,,,,,,,,,,,,
,,,,0.875,7.3921,,,,,,,,,,,,
,,,,0.9,7.3935,,,,,,,,,,,,
,,,,0.925,7.3947,,,,,,,,,,,,
,,,,0.95,7.3957,,,,,,,,,,,,
,,,,0.975,7.3963,,,,,,,,,,,,
,,,,1,7.3965,,,,,,,,,,,,
,,,,1.0354,7.3981,,,,,,,,,,,,
,,,,1.0707,7.4032,,,,,,,,,,,,
,,,,1.1061,7.4121,,,,,,,,,,,,
,,,,1.1414,7.4256,,,,,,,,,,,,
,,,,1.1768,7.4443,,,,,,,,,,,,
,,,,1.2121,7.4689,,,,,,,,,,,,
,,,,1.2475,7.4995,,,,,,,,,,,,
,,,,1.2828,7.5357,,,,,,,,,,,,
,,,,1.3182,7.5765,,,,,,,,,,,,
,,,,1.3536,7.6211,,,,,,,,,,,,
,,,,1.3889,7.7358,,,,,,,,,,,,
,,,,1.4243,7.9267,,,,,,,,,,,,
,,,,1.4596,8.0876,,,,,,,,,,,,
,,,,1.495,8.2267,,,,,,,,,,,,
,,,,1.5303,8.3572,,,,,,,,,,,,
,,,,1.5657,8.4815,,,,,,,,,,,,
,,,,1.601,8.5944,,,,,,,,,,,,
,,,,1.6364,8.6866,,,,,,,,,,,,
,,,,1.6718,8.7477,,,,,,,,,,,,
,,,,1.7071,8.7691,,,,,,,,,,,,
,,,,1.7314,8.7632,,,,,,,,,,,,
,,,,1.7557,8.7457,,,,,,,,,,,,
,,,,1.7801,8.7179,,,,,,,,,,,,
,,,,1.8044,8.6814,,,,,,,,,,,,
,,,,1.8287,8.6385,,,,,,,,,,,,
,,,,1.853,8.5913,,,,,,,,,,,,
,,,,1.8773,8.5421,,,,,,,,,,,,
,,,,1.9016,8.4929,,,,,,,,,,,,
,,,,1.9259,8.4454,,,,,,,,,,,,
,,,,1.9503,8.4009,,,,,,,,,,,,
,,,,1.9746,8.3602,,,,,,,,,,,,
,,,,1.9989,8.3239,,,,,,,,,,,,
,,,,2.0232,8.2922,,,,,,,,,,,,
,,,,2.0475,8.2651,,,,,,,,,,,,
,,,,2.0718,8.2425,,,,,,,,,,,,
,,,,2.0962,8.2242,,,,,,,,,,,,
,,,,2.1205,8.2102,,,,,,,,,,,,
,,,,2.1448,8.2002,,,,,,,,,,,,
,,,,2.1691,8.1943,,,,,,,,,,,,
,,,,2.1934,8.1923,,,,,,,,,,,,
,,,,2.2184,8.0711,,,,,,,,,,,,
,,,,2.2434,7.9264,,,,,,,,,,,,
,,,,2.2684,7.7906,,,,,,,,,,,,
,,,,2.2934,7.6727,,,,,,,,,,,,
,,,,2.3184,7.5781,,,,,,,,,,,,
,,,,2.3434,7.4992,,,,,,,,,,,,
,,,,2.3684,7.4795,,,,,,,,,,,,
,,,,2.3934,7.4857,,,,,,,,,,,,
,,,,2.4184,7.4922,,,,,,,,,,,,
,,,,2.4434,7.4985,,,,,,,,,,,,
,,,,2.4684,7.5036,,,,,,,,,,,,
,,,,2.4934,7.5053,,,,,,,,,,,,
,,,,2.5184,7.4986,,,,,,,,,,,,
,,,,2.5434,7.4774,,,,,,,,,,,,
,,,,2.5684,7.4454,,,,,,,,,,,,
,,,,2.5934,7.4123,,,,,,,,,,,,
,,,,2.6184,7.3836,,,,,,,,,,,,
,,,,2.6434,7.362,,,,,,,,,,,,
,,,,2.6684,7.3486,,,,,,,,,,,,
,,,,2.6934,7.3441,,,,,,,,,,,,
,,,,2.7184,7.3473,,,,,,,,,,,,
,,,,2.7434,7.3567,,,,,,,,,,,,
,,,,2.7684,7.3712,,,,,,,,,,,,
,,,,2.7934,7.389,,,,,,,,,,,,
,,,,2.8184,7.4072,,,,,,,,,,,,
,,,,2.8434,7.4207,,,,,,,,,,,,
,,,,2.8684,7.4193,,,,,,,,,,,,
,,,,2.8934,7.3827,,,,,,,,,,,,
,,,,2.9184,7.2939,,,,,,,,,,,,
,,,,2.9434,7.1689,,,,,,,,,,,,
,,,,2.9684,7.1013,,,,,,,,,,,,
,,,,2.9934,7.2156,,,,,,,,,,,,
,,,,3.0184,7.3222,,,,,,,,,,,,
,,,,3.0434,7.4188,,,,,,,,,,,,
,,,,3.0684,7.5034,,,,,,,,,,,,
,,,,3.0934,7.5741,,,,,,,,,,,,
,,,,3.1184,7.6274,,,,,,,,,,,,
,,,,3.1434,7.6537,,,,,,,,,,,,
,,,,3.1684,7.6589,,,,,,,,,,,,
,,,,3.1934,7.6598,,,,,,,,,,,,
,,,,3.2288,7.6579,,,,,,,,,,,,
,,,,3.2641,7.6353,,,,,,,,,,,,
,,,,3.2995,7.5623,,,,,,,,,,,,
,,,,3.3348,7.4614,,,,,,,,,,,,
,,,,3.3702,7.3454,,,,,,,,,,,,
,,,,3.4056,7.2271,,,,,,,,,,,,
,,,,3.4409,7.125,,,,,,,,,,,,
,,,,3.4763,7.0691,,,,,,,,,,,,
,,,,3.5116,7.086,,,,,,,,,,,,
,,,,3.547,7.1515,,,,,,,,,,,,
,,,,3.5823,7.2274,,,,,,,,,,,,
,,,,3.6177,7.2977,,,,,,,,,,,,
,,,,3.653,7.3601,,,,,,,,,,,,
,,,,3.6884,7.4177,,,,,,,,,,,,
,,,,3.7238,7.4776,,,,,,,,,,,,
,,,,3.7591,7.5562,,,,,,,,,,,,
,,,,3.7945,7.6794,,,,,,,,,,,,
,,,,3.8298,7.8468,,,,,,,,,,,,
,,,,3.8652,8.032,,,,,,,,,,,,
,,,,3.9005,8.1923,,,,,,,,,,,,
,,,,3.9005,7.7894,,,,,,,,,,,,
,,,,3.9248,7.7598,,,,,,,,,,,,
,,,,3.9492,7.6817,,,,,,,,,,,,
,,,,3.9735,7.5746,,,,,,,,,,,,
,,,,3.9978,7.4531,,,,,,,,,,,,
,,,,4.0221,7.4029,,,,,,,,,,,,
,,,,4.0464,7.3997,,,,,,,,,,,,
,,,,4.0707,7.3959,,,,,,,,,,,,
,,,,4.0951,7.3917,,,,,,,,,,,,
,,,,4.1194,7.387,,,,,,,,,,,,
,,,,4.1437,7.382,,,,,,,,,,,,
,,,,4.168,7.3767,,,,,,,,,,,,
,,,,4.1923,7.3714,,,,,,,,,,,,
,,,,4.2166,7.3661,,,,,,,,,,,,
,,,,4.241,7.361,,,,,,,,,,,,
,,,,4.2653,7.3563,,,,,,,,,,,,
,,,,4.2896,7.3522,,,,,,,,,,,,
,,,,4.3139,7.3487,,,,,,,,,,,,
,,,,4.3382,7.3462,,,,,,,,,,,,
,,,,4.3625,7.3446,,,,,,,,,,,,
,,,,4.3868,7.3441,,,,,,,,,,,,
,,,,4.3868,7.3965,,,,,,,,,,,,
,,,,4.4112,7.3998,,,,,,,,,,,,
,,,,4.4355,7.4097,,,,,,,,,,,,
,,,,4.4598,7.4256,,,,,,,,,,,,
,,,,4.4841,7.4465,,,,,,,,,,,,
,,,,4.5084,7.4714,,,,,,,,,,,,
,,,,4.5327,7.4988,,,,,,,,,,,,
,,,,4.5571,7.5275,,,,,,,,,,,,
,,,,4.5814,7.542,,,,,,,,,,,,
,,,,4.6057,7.3847,,,,,,,,,,,,
,,,,4.63,7.2311,,,,,,,,,,,,
,,,,4.6543,7.0848,,,,,,,,,,,,
,,,,4.6786,7.1747,,,,,,,,,,,,
,,,,4.703,7.2787,,,,,,,,,,,,
,,,,4.7273,7.3735,,,,,,,,,,,,
,,,,4.7516,7.4572,,,,,,,,,,,,
,,,,4.7759,7.5282,,,,,,,,,,,,
,,,,4.8002,7.5849,,,,,,,,,,,,
,,,,4.8245,7.6262,,,,,,,,,,,,
,,,,4.8488,7.6513,,,,,,,,,,,,
,,,,4.8732,7.6598,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,0,8.7691,,,,,,,,,,,,
,,,,0.025,8.7638,,,,,,,,,,,,
,,,,0.05,8.7479,,,,,,,,,,,,
,,,,0.075,8.7226,,,,,,,,,,,,
,,,,0.1,8.6891,,,,,,,,,,,,
,,,,0.125,8.6496,,,,,,,,,,,,
,,,,0.15,8.6062,,,,,,,,,,,,
,,,,0.175,8.5616,,,,,,,,,,,,
,,,,0.2,8.5183,,,,,,,,,,,,
,,,,0.225,8.4783,,,,,,,,,,,,
,,,,0.25,8.4431,,,,,,,,,,,,
,,,,0.275,8.4136,,,,,,,,,,,,
,,,,0.3,8.3899,,,,,,,,,,,,
,,,,0.325,8.3716,,,,,,,,,,,,
,,,,0.35,8.358,,,,,,,,,,,,
,,,,0.375,8.3483,,,,,,,,,,,,
,,,,0.4,8.3417,,,,,,,,,,,,
,,,,0.425,8.3374,,,,,,,,,,,,
,,,,0.45,8.3159,,,,,,,,,,,,
,,,,0.475,8.3007,,,,,,,,,,,,
,,,,0.5,8.2955,,,,,,,,,,,,
,,,,0.525,8.1577,,,,,,,,,,,,
,,,,0.55,8.0135,,,,,,,,,,,,
,,,,0.575,7.9142,,,,,,,,,,,,
,,,,0.6,7.8824,,,,,,,,,,,,
,,,,0.625,7.8743,,,,,,,,,,,,
,,,,0.65,7.8652,,,,,,,,,,,,
,,,,0.675,7.8476,,,,,,,,,,,,
,,,,0.7,7.8195,,,,,,,,,,,,
,,,,0.725,7.7821,,,,,,,,,,,,
,,,,0.75,7.7378,,,,,,,,,,,,
,,,,0.775,7.6892,,,,,,,,,,,,
,,,,0.8,7.6392,,,,,,,,,,,,
,,,,0.825,7.5899,,,,,,,,,,,,
,,,,0.85,7.5434,,,,,,,,,,,,
,,,,0.875,7.5013,,,,,,,,,,,,
,,,,0.9,7.465,,,,,,,,,,,,
,,,,0.925,7.4357,,,,,,,,,,,,
,,,,0.95,7.4141,,,,,,,,,,,,
,,,,0.975,7.4009,,,,,,,,,,,,
,,,,1,7.3965,,,,,,,,,,,,
,,,,1.0354,7.4033,,,,,,,,,,,,
,,,,1.0707,7.4238,,,,,,,,,,,,
,,,,1.1061,7.4575,,,,,,,,,,,,
,,,,1.1414,7.5041,,,,,,,,,,,,
,,,,1.1768,7.5627,,,,,,,,,,,,
,,,,1.2121,7.6324,,,,,,,,,,,,
,,,,1.2475,7.7119,,,,,,,,,,,,
,,,,1.2828,7.7995,,,,,,,,,,,,
,,,,1.3182,7.8931,,,,,,,,,,,,
,,,,1.3536,7.9908,,,,,,,,,,,,
,,,,1.3889,8.0903,,,,,,,,,,,,
,,,,1.4243,8.19,,,,,,,,,,,,
,,,,1.4596,8.2889,,,,,,,,,,,,
,,,,1.495,8.3863,,,,,,,,,,,,
,,,,1.5303,8.4813,,,,,,,,,,,,
,,,,1.5657,8.5713,,,,,,,,,,,,
,,,,1.601,8.6515,,,,,,,,,,,,
,,,,1.6364,8.715,,,,,,,,,,,,
,,,,1.6718,8.7554,,,,,,,,,,,,
,,,,1.7071,8.7691,,,,,,,,,,,,
,,,,1.7314,8.7632,,,,,,,,,,,,
,,,,1.7557,8.7457,,,,,,,,,,,,
,,,,1.7801,8.7179,,,,,,,,,,,,
,,,,1.8044,8.6814,,,,,,,,,,,,
,,,,1.8287,8.6385,,,,,,,,,,,,
,,,,1.853,8.5913,,,,,,,,,,,,
,,,,1.8773,8.5421,,,,,,,,,,,,
,,,,1.9016,8.4929,,,,,,,,,,,,
,,,,1.9259,8.4454,,,,,,,,,,,,
,,,,1.9503,8.4009,,,,,,,,,,,,
,,,,1.9746,8.3602,,,,,,,,,,,,
,,,,1.9989,8.3239,,,,,,,,,,,,
,,,,2.0232,8.2922,,,,,,,,,,,,
,,,,2.0475,8.2651,,,,,,,,,,,,
,,,,2.0718,8.2425,,,,,,,,,,,,
,,,,2.0962,8.2242,,,,,,,,,,,,
,,,,2.1205,8.2102,,,,,,,,,,,,
,,,,2.1448,8.2002,,,,,,,,,,,,
,,,,2.1691,8.1943,,,,,,,,,,,,
,,,,2.1934,8.1923,,,,,,,,,,,,
,,,,2.2184,8.1869,,,,,,,,,,,,
,,,,2.2434,8.1707,,,,,,,,,,,,
,,,,2.2684,8.1443,,,,,,,,,,,,
,,,,2.2934,8.1085,,,,,,,,,,,,
,,,,2.3184,8.0643,,,,,,,,,,,,
,,,,2.3434,8.0131,,,,,,,,,,,,
,,,,2.3684,7.9565,,,,,,,,,,,,
,,,,2.3934,7.896,,,,,,,,,,,,
,,,,2.4184,7.8335,,,,,,,,,,,,
,,,,2.4434,7.7709,,,,,,,,,,,,
,,,,2.4684,7.7107,,,,,,,,,,,,
,,,,2.4934,7.6565,,,,,,,,,,,,
,,,,2.5184,7.6146,,,,,,,,,,,,
,,,,2.5434,7.592,,,,,,,,,,,,
,,,,2.5684,7.586,,,,,,,,,,,,
,,,,2.5934,7.5874,,,,,,,,,,,,
,,,,2.6184,7.5912,,,,,,,,,,,,
,,,,2.6434,7.5949,,,,,,,,,,,,
,,,,2.6684,7.5975,,,,,,,,,,,,
,,,,2.6934,7.5984,,,,,,,,,,,,
,,,,2.7184,7.5997,,,,,,,,,,,,
,,,,2.7434,7.6032,,,,,,,,,,,,
,,,,2.7684,7.6088,,,,,,,,,,,,
,,,,2.7934,7.6159,,,,,,,,,,,,
,,,,2.8184,7.6239,,,,,,,,,,,,
,,,,2.8434,7.6323,,,,,,,,,,,,
,,,,2.8684,7.6403,,,,,,,,,,,,
,,,,2.8934,7.6476,,,,,,,,,,,,
,,,,2.9184,7.6538,,,,,,,,,,,,
,,,,2.9434,7.6588,,,,,,,,,,,,
,,,,2.9684,7.6626,,,,,,,,,,,,
,,,,2.9934,7.6652,,,,,,,,,,,,
,,,,3.0184,7.6668,,,,,,,,,,,,
,,,,3.0434,7.6677,,,,,,,,,,,,
,,,,3.0684,7.6683,,,,,,,,,,,,
,,,,3.0934,7.6692,,,,,,,,,,,,
,,,,3.1184,7.6726,,,,,,,,,,,,
,,,,3.1434,7.6874,,,,,,,,,,,,
,,,,3.1684,7.707,,,,,,,,,,,,
,,,,3.1934,7.7146,,,,,,,,,,,,
